FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
13 - WILLIAM DA CEMIG,      23 - MARIAH CASCÃO               - Odontopediatra -,44 - TOUTTI PERFUMES, 64 - REAL SUPER SUPERMERCADO, 100 - SICOOB ARACOOP
4- NUTRI_MAIS RAÇÕES,     35 - MUSICAL OTONE,  56 - FÁTIMA BORDADOS , 63 - PAPA TUDO SUPERMERCADO, 87 - GILDO MANTUAN E FAMÍLIA
19 - CHÁCARA SANTA BÁRBARA,22 - RONALDO PETERNELLA E FAMÍLIA,47 - CHICÃO Representações,71 - NOVA MORADA, 91 - IN COMPANNY CONTABILIDADE
20 - VAL OLIVEIRA,39 - DROGARIA NOSSA SENHORA DA ABADIA, 58 - SINCOPEL GRÁFICA, 70 - HUGO SANCHES, 82 - JAIME BATAGLINI E FAMÍLIA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,830
A,M,I,G,O
4- NUTRI_MAIS RAÇÕES,22 - RONALDO PETERNELLA E FAMÍLIA,  56 - FÁTIMA BORDADOS ,71 - NOVA MORADA, 84 - CALÇADOS VIMA
19 - CHÁCARA SANTA BÁRBARA,28 - JP - DSIGNER EM GESSO,  55 - TERÇO DOS HOMENS N. SRA. ABADIA," 75 - VALNIR, EDNA & FAMÍLIA", 97 - BRISATEC REFRIGERAÇÃO
14 - PASTORAL MÃOS Á OBRA,32 - RESTAURANTE TOMATE SECO,48 - FERT GOTAS, 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS,95 - FAMÍLIA ALCEU LÁZARO
5- ANA CARRIJO STORS,29 - ROBERTO PETERNELLA E FAMÍLIA,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 87 - GILDO MANTUAN E FAMÍLIA
17 - HOME CARE ROSALUZ,39 - DROGARIA NOSSA SENHORA DA ABADIA,41 - ELÉTRO VIGILÂNCIA, 63 - PAPA TUDO SUPERMERCADO, 98 - SUPERMERCADO NIQUELÂNDIA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,831
A,M,I,G,O
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,32 - RESTAURANTE TOMATE SECO,  53 - ATACADÃO DOS TECIDOS, 80 - GL CELULARES, 87 - GILDO MANTUAN E FAMÍLIA
10 - PAULO BOLSAS E CLEUDA,34 - MEGA TEJOTÃO,41 - ELÉTRO VIGILÂNCIA, 66 - BÁRBARA MENDES DOCERIA, 93 - MARMORARIA VITTURI 
20 - VAL OLIVEIRA,30 - TRANSPORTES LEMES, 59 - FRANGO BROTÃO, 79 - PAULO APÓSTOLO & FAMÍLIA, 86 - CASA DE CARNES RESENDE
5- ANA CARRIJO STORS,29 - ROBERTO PETERNELLA E FAMÍLIA,50 - FINAGRO, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 97 - BRISATEC REFRIGERAÇÃO
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",25 - AMAURI BATAGLINI E FAMÍLIA,47 - CHICÃO Representações," 75 - VALNIR, EDNA & FAMÍLIA", 100 - SICOOB ARACOOP
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,832
A,M,I,G,O
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",26 - ELIZA CARDOSO SERVIÇO DE BUFFET,52 - SEPEL AUTO ELÉTRICA," 75 - VALNIR, EDNA & FAMÍLIA", 83 - ARROZ VASCONCELLOS
13 - WILLIAM DA CEMIG,28 - JP - DSIGNER EM GESSO,47 - CHICÃO Representações, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 96 - ALB - ENERGIA SOLAR
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,37 - Grupo Esperança /Grupo Em Cristo Somos Família(ECC)   ,48 - FERT GOTAS, 64 - REAL SUPER SUPERMERCADO, 86 - CASA DE CARNES RESENDE
14 - PASTORAL MÃOS Á OBRA,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,41 - ELÉTRO VIGILÂNCIA,71 - NOVA MORADA, 100 - SICOOB ARACOOP
8 - DOCES VALE DA BENÇÃO,30 - TRANSPORTES LEMES,  53 - ATACADÃO DOS TECIDOS, 66 - BÁRBARA MENDES DOCERIA, 99 - RODÍZIO SUPERMERCADO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,833
A,M,I,G,O
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",32 - RESTAURANTE TOMATE SECO,41 - ELÉTRO VIGILÂNCIA, 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 82 - JAIME BATAGLINI E FAMÍLIA
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,22 - RONALDO PETERNELLA E FAMÍLIA,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA," 75 - VALNIR, EDNA & FAMÍLIA", 88 - SUPERMERCADO BADIÃO
7 - RESTAURANTE DO RUBÃO,34 - MEGA TEJOTÃO, 58 - SINCOPEL GRÁFICA, 79 - PAULO APÓSTOLO & FAMÍLIA, 98 - SUPERMERCADO NIQUELÂNDIA
10 - PAULO BOLSAS E CLEUDA,26 - ELIZA CARDOSO SERVIÇO DE BUFFET,  55 - TERÇO DOS HOMENS N. SRA. ABADIA, 66 - BÁRBARA MENDES DOCERIA, 91 - IN COMPANNY CONTABILIDADE
18 - AUTO ELÉTRICA ELITE,28 - JP - DSIGNER EM GESSO,52 - SEPEL AUTO ELÉTRICA, 63 - PAPA TUDO SUPERMERCADO,89 - ESCOLINHA DE FUTEBOL BATE BOLA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,834
A,M,I,G,O
10 - PAULO BOLSAS E CLEUDA,38 - PROINVEST CORRETORA DE SEGUROS,  55 - TERÇO DOS HOMENS N. SRA. ABADIA, 63 - PAPA TUDO SUPERMERCADO, 86 - CASA DE CARNES RESENDE
8 - DOCES VALE DA BENÇÃO,26 - ELIZA CARDOSO SERVIÇO DE BUFFET,50 - FINAGRO, 79 - PAULO APÓSTOLO & FAMÍLIA, 91 - IN COMPANNY CONTABILIDADE
13 - WILLIAM DA CEMIG,39 - DROGARIA NOSSA SENHORA DA ABADIA,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 62 - RETIFICADORA ARAGUARINA, 100 - SICOOB ARACOOP
17 - HOME CARE ROSALUZ,30 - TRANSPORTES LEMES,44 - TOUTTI PERFUMES, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC,95 - FAMÍLIA ALCEU LÁZARO
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,22 - RONALDO PETERNELLA E FAMÍLIA,42 - VET DOG CLÍNICA VETERINÁRIA," 75 - VALNIR, EDNA & FAMÍLIA",89 - ESCOLINHA DE FUTEBOL BATE BOLA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,835
A,M,I,G,O
14 - PASTORAL MÃOS Á OBRA,22 - RONALDO PETERNELLA E FAMÍLIA, 58 - SINCOPEL GRÁFICA, 80 - GL CELULARES, 91 - IN COMPANNY CONTABILIDADE
7 - RESTAURANTE DO RUBÃO,30 - TRANSPORTES LEMES, 59 - FRANGO BROTÃO, 79 - PAULO APÓSTOLO & FAMÍLIA,89 - ESCOLINHA DE FUTEBOL BATE BOLA
16 - CARMEM COELHO E FAMÍLIA,37 - Grupo Esperança /Grupo Em Cristo Somos Família(ECC)   , 60 - SAPATARIA GAROTTI          , 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 98 - SUPERMERCADO NIQUELÂNDIA
5- ANA CARRIJO STORS,34 - MEGA TEJOTÃO,  53 - ATACADÃO DOS TECIDOS, 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 86 - CASA DE CARNES RESENDE
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,28 - JP - DSIGNER EM GESSO,  55 - TERÇO DOS HOMENS N. SRA. ABADIA,77 - ARAGUARI MOTO PEÇAS, 88 - SUPERMERCADO BADIÃO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,836
A,M,I,G,O
18 - AUTO ELÉTRICA ELITE,26 - ELIZA CARDOSO SERVIÇO DE BUFFET, 58 - SINCOPEL GRÁFICA," 75 - VALNIR, EDNA & FAMÍLIA", 96 - ALB - ENERGIA SOLAR
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,37 - Grupo Esperança /Grupo Em Cristo Somos Família(ECC)   ,47 - CHICÃO Representações, 79 - PAULO APÓSTOLO & FAMÍLIA, 88 - SUPERMERCADO BADIÃO
5- ANA CARRIJO STORS,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,  53 - ATACADÃO DOS TECIDOS, 70 - HUGO SANCHES, 83 - ARROZ VASCONCELLOS
20 - VAL OLIVEIRA,      23 - MARIAH CASCÃO               - Odontopediatra -,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 98 - SUPERMERCADO NIQUELÂNDIA
17 - HOME CARE ROSALUZ,21 - PAPELARIA RESENDE,42 - VET DOG CLÍNICA VETERINÁRIA, 63 - PAPA TUDO SUPERMERCADO,95 - FAMÍLIA ALCEU LÁZARO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,837
A,M,I,G,O
20 - VAL OLIVEIRA,37 - Grupo Esperança /Grupo Em Cristo Somos Família(ECC)   ,  53 - ATACADÃO DOS TECIDOS, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 96 - ALB - ENERGIA SOLAR
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",29 - ROBERTO PETERNELLA E FAMÍLIA,  56 - FÁTIMA BORDADOS ,77 - ARAGUARI MOTO PEÇAS, 87 - GILDO MANTUAN E FAMÍLIA
17 - HOME CARE ROSALUZ,34 - MEGA TEJOTÃO, 58 - SINCOPEL GRÁFICA, 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 82 - JAIME BATAGLINI E FAMÍLIA
10 - PAULO BOLSAS E CLEUDA,32 - RESTAURANTE TOMATE SECO, 59 - FRANGO BROTÃO, 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 91 - IN COMPANNY CONTABILIDADE
18 - AUTO ELÉTRICA ELITE,39 - DROGARIA NOSSA SENHORA DA ABADIA,48 - FERT GOTAS, 62 - RETIFICADORA ARAGUARINA, 97 - BRISATEC REFRIGERAÇÃO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,838
A,M,I,G,O
17 - HOME CARE ROSALUZ,29 - ROBERTO PETERNELLA E FAMÍLIA,  53 - ATACADÃO DOS TECIDOS, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 93 - MARMORARIA VITTURI 
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",39 - DROGARIA NOSSA SENHORA DA ABADIA, 58 - SINCOPEL GRÁFICA, 70 - HUGO SANCHES, 97 - BRISATEC REFRIGERAÇÃO
18 - AUTO ELÉTRICA ELITE,26 - ELIZA CARDOSO SERVIÇO DE BUFFET, 60 - SAPATARIA GAROTTI          , 63 - PAPA TUDO SUPERMERCADO,95 - FAMÍLIA ALCEU LÁZARO
13 - WILLIAM DA CEMIG,34 - MEGA TEJOTÃO,  55 - TERÇO DOS HOMENS N. SRA. ABADIA, 62 - RETIFICADORA ARAGUARINA, 100 - SICOOB ARACOOP
20 - VAL OLIVEIRA,     35 - MUSICAL OTONE,52 - SEPEL AUTO ELÉTRICA, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC,89 - ESCOLINHA DE FUTEBOL BATE BOLA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,839
A,M,I,G,O
5- ANA CARRIJO STORS,29 - ROBERTO PETERNELLA E FAMÍLIA, 58 - SINCOPEL GRÁFICA, 64 - REAL SUPER SUPERMERCADO, 88 - SUPERMERCADO BADIÃO
10 - PAULO BOLSAS E CLEUDA,30 - TRANSPORTES LEMES,42 - VET DOG CLÍNICA VETERINÁRIA," 75 - VALNIR, EDNA & FAMÍLIA", 84 - CALÇADOS VIMA
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",38 - PROINVEST CORRETORA DE SEGUROS,48 - FERT GOTAS,71 - NOVA MORADA,95 - FAMÍLIA ALCEU LÁZARO
4- NUTRI_MAIS RAÇÕES,21 - PAPELARIA RESENDE, 60 - SAPATARIA GAROTTI          , 62 - RETIFICADORA ARAGUARINA, 87 - GILDO MANTUAN E FAMÍLIA
8 - DOCES VALE DA BENÇÃO,25 - AMAURI BATAGLINI E FAMÍLIA,  56 - FÁTIMA BORDADOS , 63 - PAPA TUDO SUPERMERCADO, 82 - JAIME BATAGLINI E FAMÍLIA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,840
A,M,I,G,O
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",38 - PROINVEST CORRETORA DE SEGUROS,50 - FINAGRO," 75 - VALNIR, EDNA & FAMÍLIA", 88 - SUPERMERCADO BADIÃO
4- NUTRI_MAIS RAÇÕES,39 - DROGARIA NOSSA SENHORA DA ABADIA,42 - VET DOG CLÍNICA VETERINÁRIA, 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 82 - JAIME BATAGLINI E FAMÍLIA
16 - CARMEM COELHO E FAMÍLIA,26 - ELIZA CARDOSO SERVIÇO DE BUFFET, 59 - FRANGO BROTÃO, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 98 - SUPERMERCADO NIQUELÂNDIA
20 - VAL OLIVEIRA,      23 - MARIAH CASCÃO               - Odontopediatra -,  56 - FÁTIMA BORDADOS , 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 100 - SICOOB ARACOOP
8 - DOCES VALE DA BENÇÃO,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC,89 - ESCOLINHA DE FUTEBOL BATE BOLA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,841
A,M,I,G,O
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",25 - AMAURI BATAGLINI E FAMÍLIA,47 - CHICÃO Representações, 64 - REAL SUPER SUPERMERCADO, 88 - SUPERMERCADO BADIÃO
10 - PAULO BOLSAS E CLEUDA,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO, 60 - SAPATARIA GAROTTI          , 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 82 - JAIME BATAGLINI E FAMÍLIA
8 - DOCES VALE DA BENÇÃO,26 - ELIZA CARDOSO SERVIÇO DE BUFFET,  53 - ATACADÃO DOS TECIDOS,71 - NOVA MORADA, 91 - IN COMPANNY CONTABILIDADE
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,28 - JP - DSIGNER EM GESSO,44 - TOUTTI PERFUMES, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 87 - GILDO MANTUAN E FAMÍLIA
16 - CARMEM COELHO E FAMÍLIA,34 - MEGA TEJOTÃO,48 - FERT GOTAS, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 98 - SUPERMERCADO NIQUELÂNDIA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,842
A,M,I,G,O
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,37 - Grupo Esperança /Grupo Em Cristo Somos Família(ECC)   ,52 - SEPEL AUTO ELÉTRICA," 75 - VALNIR, EDNA & FAMÍLIA", 87 - GILDO MANTUAN E FAMÍLIA
18 - AUTO ELÉTRICA ELITE,22 - RONALDO PETERNELLA E FAMÍLIA,50 - FINAGRO, 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 84 - CALÇADOS VIMA
7 - RESTAURANTE DO RUBÃO,25 - AMAURI BATAGLINI E FAMÍLIA,42 - VET DOG CLÍNICA VETERINÁRIA, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 100 - SICOOB ARACOOP
20 - VAL OLIVEIRA,38 - PROINVEST CORRETORA DE SEGUROS,44 - TOUTTI PERFUMES, 66 - BÁRBARA MENDES DOCERIA, 96 - ALB - ENERGIA SOLAR
19 - CHÁCARA SANTA BÁRBARA,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO, 60 - SAPATARIA GAROTTI          ,77 - ARAGUARI MOTO PEÇAS,89 - ESCOLINHA DE FUTEBOL BATE BOLA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,843
A,M,I,G,O
17 - HOME CARE ROSALUZ,22 - RONALDO PETERNELLA E FAMÍLIA,  55 - TERÇO DOS HOMENS N. SRA. ABADIA, 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 98 - SUPERMERCADO NIQUELÂNDIA
7 - RESTAURANTE DO RUBÃO,29 - ROBERTO PETERNELLA E FAMÍLIA, 58 - SINCOPEL GRÁFICA, 72 - SERVIÇO SOCIAL DE LUTO FREDERICO OZANAN, 100 - SICOOB ARACOOP
13 - WILLIAM DA CEMIG,25 - AMAURI BATAGLINI E FAMÍLIA,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 97 - BRISATEC REFRIGERAÇÃO
5- ANA CARRIJO STORS,21 - PAPELARIA RESENDE,44 - TOUTTI PERFUMES," 75 - VALNIR, EDNA & FAMÍLIA", 84 - CALÇADOS VIMA
18 - AUTO ELÉTRICA ELITE,26 - ELIZA CARDOSO SERVIÇO DE BUFFET, 60 - SAPATARIA GAROTTI          , 69 - CONFERÊNCIA SÃO JOÃO PAULO II,89 - ESCOLINHA DE FUTEBOL BATE BOLA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,844
A,M,I,G,O
4- NUTRI_MAIS RAÇÕES,22 - RONALDO PETERNELLA E FAMÍLIA,  57 - YOU HAPPY - ACADEMIAS, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 91 - IN COMPANNY CONTABILIDADE
10 - PAULO BOLSAS E CLEUDA,32 - RESTAURANTE TOMATE SECO,41 - ELÉTRO VIGILÂNCIA," 75 - VALNIR, EDNA & FAMÍLIA", 84 - CALÇADOS VIMA
5- ANA CARRIJO STORS,25 - AMAURI BATAGLINI E FAMÍLIA,  55 - TERÇO DOS HOMENS N. SRA. ABADIA, 70 - HUGO SANCHES,89 - ESCOLINHA DE FUTEBOL BATE BOLA
17 - HOME CARE ROSALUZ,39 - DROGARIA NOSSA SENHORA DA ABADIA,48 - FERT GOTAS, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 99 - RODÍZIO SUPERMERCADO
16 - CARMEM COELHO E FAMÍLIA,      23 - MARIAH CASCÃO               - Odontopediatra -,47 - CHICÃO Representações, 80 - GL CELULARES, 83 - ARROZ VASCONCELLOS
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,845
A,M,I,G,O
10 - PAULO BOLSAS E CLEUDA,34 - MEGA TEJOTÃO,47 - CHICÃO Representações, 63 - PAPA TUDO SUPERMERCADO, 84 - CALÇADOS VIMA
4- NUTRI_MAIS RAÇÕES,26 - ELIZA CARDOSO SERVIÇO DE BUFFET, 60 - SAPATARIA GAROTTI          , 72 - SERVIÇO SOCIAL DE LUTO FREDERICO OZANAN, 88 - SUPERMERCADO BADIÃO
13 - WILLIAM DA CEMIG,38 - PROINVEST CORRETORA DE SEGUROS,44 - TOUTTI PERFUMES, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 97 - BRISATEC REFRIGERAÇÃO
7 - RESTAURANTE DO RUBÃO,37 - Grupo Esperança /Grupo Em Cristo Somos Família(ECC)   ,41 - ELÉTRO VIGILÂNCIA, 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS,95 - FAMÍLIA ALCEU LÁZARO
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,28 - JP - DSIGNER EM GESSO,  56 - FÁTIMA BORDADOS , 80 - GL CELULARES, 96 - ALB - ENERGIA SOLAR
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,846
A,M,I,G,O
20 - VAL OLIVEIRA,38 - PROINVEST CORRETORA DE SEGUROS,47 - CHICÃO Representações," 75 - VALNIR, EDNA & FAMÍLIA", 100 - SICOOB ARACOOP
8 - DOCES VALE DA BENÇÃO,25 - AMAURI BATAGLINI E FAMÍLIA,  56 - FÁTIMA BORDADOS , 62 - RETIFICADORA ARAGUARINA, 87 - GILDO MANTUAN E FAMÍLIA
10 - PAULO BOLSAS E CLEUDA,22 - RONALDO PETERNELLA E FAMÍLIA, 59 - FRANGO BROTÃO, 78 - AUTO PEÇAS E ELÉTRICA MARINGA, 84 - CALÇADOS VIMA
4- NUTRI_MAIS RAÇÕES,26 - ELIZA CARDOSO SERVIÇO DE BUFFET,52 - SEPEL AUTO ELÉTRICA, 63 - PAPA TUDO SUPERMERCADO, 86 - CASA DE CARNES RESENDE
16 - CARMEM COELHO E FAMÍLIA,32 - RESTAURANTE TOMATE SECO,41 - ELÉTRO VIGILÂNCIA, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 97 - BRISATEC REFRIGERAÇÃO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,847
A,M,I,G,O
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",     35 - MUSICAL OTONE,41 - ELÉTRO VIGILÂNCIA, 64 - REAL SUPER SUPERMERCADO, 86 - CASA DE CARNES RESENDE
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,  55 - TERÇO DOS HOMENS N. SRA. ABADIA, 80 - GL CELULARES, 98 - SUPERMERCADO NIQUELÂNDIA
19 - CHÁCARA SANTA BÁRBARA,39 - DROGARIA NOSSA SENHORA DA ABADIA,  57 - YOU HAPPY - ACADEMIAS," 75 - VALNIR, EDNA & FAMÍLIA", 96 - ALB - ENERGIA SOLAR
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,38 - PROINVEST CORRETORA DE SEGUROS,  56 - FÁTIMA BORDADOS , 74 - FERRO VELHO DO DJALMA & MÓVEIS USADOS, 82 - JAIME BATAGLINI E FAMÍLIA
14 - PASTORAL MÃOS Á OBRA,26 - ELIZA CARDOSO SERVIÇO DE BUFFET,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 100 - SICOOB ARACOOP
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,848
A,M,I,G,O
16 - CARMEM COELHO E FAMÍLIA,25 - AMAURI BATAGLINI E FAMÍLIA,41 - ELÉTRO VIGILÂNCIA," 75 - VALNIR, EDNA & FAMÍLIA", 97 - BRISATEC REFRIGERAÇÃO
13 - WILLIAM DA CEMIG,37 - Grupo Esperança /Grupo Em Cristo Somos Família(ECC)   ,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 62 - RETIFICADORA ARAGUARINA, 100 - SICOOB ARACOOP
19 - CHÁCARA SANTA BÁRBARA,     35 - MUSICAL OTONE,47 - CHICÃO Representações,71 - NOVA MORADA,89 - ESCOLINHA DE FUTEBOL BATE BOLA
14 - PASTORAL MÃOS Á OBRA,21 - PAPELARIA RESENDE, 60 - SAPATARIA GAROTTI          , 66 - BÁRBARA MENDES DOCERIA, 98 - SUPERMERCADO NIQUELÂNDIA
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,28 - JP - DSIGNER EM GESSO,  56 - FÁTIMA BORDADOS , 79 - PAULO APÓSTOLO & FAMÍLIA,95 - FAMÍLIA ALCEU LÁZARO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,849
A,M,I,G,O
19 - CHÁCARA SANTA BÁRBARA,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,48 - FERT GOTAS, 79 - PAULO APÓSTOLO & FAMÍLIA, 88 - SUPERMERCADO BADIÃO
17 - HOME CARE ROSALUZ,22 - RONALDO PETERNELLA E FAMÍLIA,50 - FINAGRO, 66 - BÁRBARA MENDES DOCERIA, 93 - MARMORARIA VITTURI 
2 - FERNANDO - GABRIELLA - JOÃO PEDRO,32 - RESTAURANTE TOMATE SECO,47 - CHICÃO Representações,77 - ARAGUARI MOTO PEÇAS, 100 - SICOOB ARACOOP
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",37 - Grupo Esperança /Grupo Em Cristo Somos Família(ECC)   ,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 72 - SERVIÇO SOCIAL DE LUTO FREDERICO OZANAN,95 - FAMÍLIA ALCEU LÁZARO
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,29 - ROBERTO PETERNELLA E FAMÍLIA,44 - TOUTTI PERFUMES, 64 - REAL SUPER SUPERMERCADO, 84 - CALÇADOS VIMA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,850
A,M,I,G,O
19 - CHÁCARA SANTA BÁRBARA,34 - MEGA TEJOTÃO,  53 - ATACADÃO DOS TECIDOS," 75 - VALNIR, EDNA & FAMÍLIA", 86 - CASA DE CARNES RESENDE
20 - VAL OLIVEIRA,39 - DROGARIA NOSSA SENHORA DA ABADIA,  56 - FÁTIMA BORDADOS , 80 - GL CELULARES, 100 - SICOOB ARACOOP
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,22 - RONALDO PETERNELLA E FAMÍLIA, 59 - FRANGO BROTÃO, 70 - HUGO SANCHES, 88 - SUPERMERCADO BADIÃO
5- ANA CARRIJO STORS,25 - AMAURI BATAGLINI E FAMÍLIA,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 64 - REAL SUPER SUPERMERCADO, 97 - BRISATEC REFRIGERAÇÃO
"11 - Grupo Sagrada  Família, SANT'ANA e SÃO PEDRO",     35 - MUSICAL OTONE,  55 - TERÇO DOS HOMENS N. SRA. ABADIA, 72 - SERVIÇO SOCIAL DE LUTO FREDERICO OZANAN, 91 - IN COMPANNY CONTABILIDADE
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,851
A,M,I,G,O
16 - CARMEM COELHO E FAMÍLIA,38 - PROINVEST CORRETORA DE SEGUROS, 60 - SAPATARIA GAROTTI          , 64 - REAL SUPER SUPERMERCADO, 96 - ALB - ENERGIA SOLAR
